id,name,grade,enhancement,maximum,minimum,price,count
14831," Kamalam Cestus",1,20,1550000000,1350000000,1450000000,0
14838," [Musa] Jordine's Casual Wear",2,0,1500000,1360000,1470000,0
14839," [Valkyrie] Orwen's Travel Wear",2,0,1780000,1540000,1660000,0
14840," [Maehwa] Orwen's Travel Wear",2,0,1760000,1520000,1640000,0
14841," [Wizard] Jordine's Casual Wear",2,0,1500000,1390000,1500000,0
14842," [Witch] Orwen's Travel Wear",2,0,1780000,1540000,1660000,0
14843," [Kunoichi] Orwen's Travel Wear",2,0,1780000,1540000,1660000,0
14844," [Ninja] Jordine's Casual Wear",2,0,1500000,1390000,1500000,0
14845," [Warrior] Edan's Travel Wear",2,0,1200000,1110000,1200000,0
14846," [Berserker] Edan's Travel Wear",2,0,1200000,1110000,1200000,0
14847," [Sorceress] Jarette's Armor",2,0,6000000,5550000,5950000,0
14848," [Tamer] Jarette's Armor",2,0,3440000,2960000,3200000,0
14849," [Ranger] Jarette's Armor",2,0,4380000,3780000,4080000,0
14850," [Musa] Edan's Travel Wear",2,0,1200000,1110000,1200000,0
14851," [Valkyrie] Jarette's Armor",2,0,4020000,3460000,3740000,0
14852," [Maehwa] Jarette's Armor",2,0,6000000,5550000,6000000,0
14853," [Wizard] Edan's Travel Wear",2,0,1200000,1110000,1200000,0
14854," [Witch] Jarette's Armor",2,0,4590000,3950000,4270000,0
14855," [Kunoichi] Jarette's Armor",2,0,3850000,3330000,3590000,0
14856," [Ninja] Edan's Travel Wear",2,0,1200000,1100000,1180000,0
14869," [Warrior] Delphe Knight Armor",2,0,4410000,3810000,4110000,0
14870," [Berserker] Delphe Knight Armor",2,0,2820000,2440000,2630000,0
14871," [Sorceress] Delphe Knight Armor",2,0,4270000,3690000,3980000,0
14872," [Tamer] Delphe Knight Armor",2,0,2680000,2320000,2500000,0
14873," [Ranger] Delphe Knight Armor",2,0,4340000,3740000,4040000,0
14874," [Musa] Delphe Knight Armor",2,0,2990000,2590000,2790000,0
14875," [Valkyrie] Delphe Knight Armor",2,0,2850000,2470000,2660000,0
14876," [Maehwa] Delphe Knight Armor",2,0,4340000,3740000,4040000,0
14877," [Wizard] Delphe Knight Armor",2,0,2930000,2530000,2730000,0
14878," [Witch] Delphe Knight Armor",2,0,3200000,2760000,2980000,0
14879," [Kunoichi] Delphe Knight Armor",2,0,2770000,2390000,2580000,0
14880," [Ninja] Delphe Knight Armor",2,0,2830000,2450000,2640000,0
15001,Magic Crystal of Crimson Flame - Precision,1,0,9000,7800,8400,0
15002,Magic Crystal of Crimson Flame - Power,1,0,34600,31500,34000,4
15003,Magic Crystal of Crimson Flame - Carnage,1,0,34600,31500,34000,0
15004,Magic Crystal of Crimson Flame - Carnage,1,0,34600,31900,34400,1
15005,Magic Crystal of Crimson Flame - Carnage,1,0,34600,32000,34500,1
15006,Magic Crystal of Abundance - Armor,1,0,65500,56500,61000,2
15007,Magic Crystal of Abundance - Vigor,1,0,34600,32100,34600,2
15008,Magic Crystal of Abundance - Patience,1,0,34600,31900,34400,1
15009,Magic Crystal of Abundance - Healing,1,0,34600,31600,34100,2
15010,Magic Crystal of Abundance - Resonance,1,0,83500,72500,78000,4
15011,Magic Crystal of Nature - Swiftness,1,0,115000,105000,113000,17
15012,Magic Crystal of Nature - Adamantine,1,0,34600,32000,34500,0
15013,Magic Crystal of Nature - Ascension,1,0,34600,30500,32900,5
15014,Magic Crystal of the Sun - Assault,1,0,108000,93500,101000,3
15015,Magic Crystal of the Sun - Sturdiness,1,0,34600,32000,34500,0
15016,Magic Crystal of the Sun - Valor,1,0,34600,31600,34100,0
15017,Magic Crystal of Enchantment - Memory,1,0,49100,42300,45700,4
15018,Magic Crystal of Enchantment - Intimidation,1,0,34600,31900,34400,4
15019,Magic Crystal of Enchantment - Vision,1,0,34600,32100,34600,0
15020,Magic Crystal of Enchantment - Agility,1,0,34600,31800,34300,5
15021,Magic Crystal of Perfection,3,0,62000,54000,58000,7
15022,Magic Crystal - Crimson Flame,3,0,1100000,1010000,1090000,0
15023,Magic Crystal - Enchantment,3,0,1100000,1010000,1090000,5
15024,Magic Crystal - Destruction,3,0,1100000,1000000,1080000,3
15025,Magic Crystal - Temptation,3,0,1100000,1000000,1080000,0
15026,Magic Crystal - Agony,3,0,1100000,1020000,1100000,0
15028,Magic Crystal of Nature - Endurance,1,0,115000,107000,115000,0
15029,Magic Crystal of the Sun - Precision,1,0,115000,107000,115000,0
15030,Magic Crystal of the Sun - Boulder,1,0,115000,107000,115000,0
15032,Magic Crystal - Meditation,3,0,1100000,1000000,1080000,0
15034,Dim Magical Crystal: Karma,0,0,11000,9550,10300,0
15035,Dim Magical Crystal: Combat,0,0,12400,10800,11600,0
15036,Dim Magical Crystal: Gathering,0,0,11000,9550,10300,0
15037,Dim Magical Crystal: Fishing,0,0,12300,10700,11500,0
15038,Dim Magical Crystal: Hunting,0,0,12600,11000,11800,0
15039,Dim Magical Crystal: Cooking,0,0,12200,10600,11400,0
15040,Dim Magical Crystal: Alchemy,0,0,11300,9850,10600,0
15041,Dim Magical Crystal: Processing,0,0,11500,9900,10700,0
15042,Dim Magical Crystal: Training,0,0,10800,9350,10100,0
15043,Dim Magical Crystal: Trade,0,0,11800,10200,11000,0
15044,Dim Magical Crystal: Farming,0,0,14200,12400,13300,0
15045,Dim Magical Crystal: Sail,0,0,19200,17300,18700,15
15101,Magic Crystal of Infinity - Precision,2,0,1050000,915000,985000,212
15102,Magic Crystal of Infinity - Power,2,0,550000,510000,550000,17
15103,Magic Crystal of Infinity - Carnage,2,0,94000,81000,87500,8
15104,Magic Crystal of Infinity - Carnage,2,0,149000,129000,139000,19
15105,Magic Crystal of Infinity - Carnage,2,0,80000,69000,74500,21
15106,Magic Crystal of Infinity - Armor,2,0,550000,510000,550000,55
15107,Magic Crystal of Infinity - Vigor,2,0,520000,452000,488000,71
15108,Magic Crystal of Infinity - Patience,2,0,105000,91000,98000,28
15109,Magic Crystal of Infinity - Heal,2,0,550000,495000,535000,78
15110,Magic Crystal of Infinity - Resonance,2,0,86000,74000,80000,12
15111,Magic Crystal of Infinity - Swiftness,2,0,297000,257000,277000,46
15112,Magic Crystal of Infinity - Adamantine,2,0,221000,191000,206000,1
15113,Magic Crystal of Infinity - Ascension,2,0,550000,510000,550000,36
15114,Magic Crystal of Infinity - Descent,2,0,268000,232000,250000,0
15115,Magic Crystal of Infinity - Endurance,2,0,550000,510000,550000,0
15116,Magic Crystal of Infinity - Assault,2,0,54000,46800,50500,25
15117,Magic Crystal of Infinity - Sturdiness,2,0,70500,61500,66000,2
15118,Magic Crystal of Infinity - Valor,2,0,56000,48600,52500,73
15119,Magic Crystal of Infinity - Precision,2,0,770000,715000,770000,0
15120,Magic Crystal of Infinity - Strength,2,0,83500,72500,78000,10
15121,Magic Crystal of Infinity - Memory,2,0,52000,45200,48800,20
15122,Magic Crystal of Infinity - Intimidation,2,0,550000,510000,550000,44
15123,Magic Crystal of Infinity - Vision,2,0,540000,468000,505000,109
15124,Magic Crystal of Infinity - Agility,2,0,550000,510000,550000,58
15125,Magic Crystal of Infinity - Experience,2,0,10200000,9250000,10000000,9
15126,Magic Crystal of Infinity - Durability,2,0,1050000,965000,1040000,39
15127,Magic Crystal of Infinity - Absorption,2,0,63500,55500,59500,31
15128,Magic Crystal of Infinity - Extraction,2,0,95500,82500,89000,2
15129,Magic Crystal of Infinity - Back Attack,2,0,55500,48100,52000,22
15130,Magic Crystal of Infinity - Down Attack,2,0,53500,46200,49900,42
15131,Magic Crystal of Infinity - Air Attack,2,0,60000,52000,56000,9
15132,Magic Crystal of Infinity - Critical Hit,2,0,985000,855000,920000,462
15133,Magic Crystal of Infinity - Speed Attack,2,0,56000,48600,52500,15
15134,Magic Crystal of Infinity - Counter Attack,2,0,55500,48100,52000,31
15135,Magic Crystal of Infinity - Siege,2,0,52500,45700,49300,79
15136,Magic Crystal of Infinity - Evasion,2,0,102000,88500,95500,9
15137,Magic Crystal of Infinity - Melee Defense,2,0,53000,45700,49400,73
15138,Magic Crystal of Infinity - Ranged Defense,2,0,55000,47700,51500,69
15139,Magic Crystal of Infinity - Magic Defense,2,0,52000,44800,48400,18
15146,Magic Crystal of Infinity - Energy,2,0,900000,780000,840000,95
15147,Magic Crystal of Infinity - Submergence,2,0,940000,810000,875000,103
15148,Magic Crystal of Infinity - Melee Attack,2,0,53500,46100,49800,22
15149,Magic Crystal of Infinity - Ranged Attack,2,0,550000,510000,550000,0
15150,Magic Crystal of Infinity - Magic Attack,2,0,50500,43900,47400,7
15151,Magic Crystal of Infinity - Ignore Knockback Resistance,2,0,75000,65000,70000,4
15152,Magic Crystal of Infinity - Ignore Knockdown Resistance,2,0,56000,48600,52500,10
15153,Magic Crystal of Infinity - Ignore Grapple Resistance,2,0,51000,44400,47900,25
15154,Magic Crystal of Infinity - Ignore Stun Resistance,2,0,54500,47200,51000,16
15201,Black Magic Crystal - Precision,3,0,6000000,5550000,6000000,0
15206,Black Magic Crystal - Armor,3,0,6000000,5550000,6000000,0
15207,Black Magic Crystal - Vigor,3,0,4220000,3640000,3930000,103
15211,Black Magic Crystal - Swiftness,3,0,4350000,3750000,4050000,112
15212,Black Magic Crystal - Adamantine,3,0,6000000,5550000,6000000,48
15213,Black Magic Crystal - Ascension,3,0,4330000,3730000,4030000,1
15214,Black Magic Crystal - Descent,3,0,4940000,4260000,4600000,2
15216,Black Magic Crystal - Assault,3,0,4210000,3630000,3920000,27
15217,Black Magic Crystal - Sturdiness,3,0,4360000,3760000,4060000,8
15218,Black Magic Crystal - Valor,3,0,4230000,3650000,3940000,105
15219,Black Magic Crystal - Precision,3,0,4220000,3640000,3930000,44
15221,Black Magic Crystal - Memory,3,0,4160000,3580000,3870000,63
15222,Black Magic Crystal - Intimidation,3,0,4260000,3680000,3970000,18
15224,Black Magic Crystal - Agility,3,0,4230000,3650000,3940000,87
15601,Ancient Magic Crystal - Harphia,4,0,169000,147000,158000,0
15602,Ancient Magic Crystal - Cobelinus,4,0,9900000,9200000,9900000,0
15603,Ancient Magic Crystal - Viper,4,0,290000,250000,270000,4
15604,Ancient Magic Crystal - Hystria,4,0,9900000,8850000,9550000,6
15605,Ancient Magic Crystal - Carmae,4,0,3450000,2970000,3210000,90
15606,Ancient Magic Crystal of Crimson Flame - Power,3,0,5600000,4860000,5250000,129
15610,Ancient Magic Crystal of Abundance - Armor,3,0,2700000,2490000,2690000,0
15613,Ancient Magic Crystal of Abundance- Healing,3,0,2700000,2470000,2670000,0
15614,Ancient Magic Crystal of Abundance - Resonance,3,0,2700000,2480000,2680000,0
15616,Ancient Magic Crystal of Nature - Adamantine,3,0,12600000,11700000,12600000,0
15624,Ancient Magic Crystal of Enchantment - Agility,3,0,2700000,2500000,2700000,0
15626,Black Spirit Crystal,4,0,5100000,4410000,4760000,27
15627,Awakened Spirit's Crystal,4,0,33000000,30300000,32700000,47
15628,Black Magic Crystal - Harphia,4,0,33000000,30600000,33000000,0
15629,Black Magic Crystal - Cobelinus,4,0,33000000,30600000,33000000,0
15630,Black Magic Crystal - Viper,4,0,33000000,30600000,33000000,0
15631,Black Magic Crystal - Hystria,4,0,33000000,30600000,33000000,0
15632,Black Magic Crystal - Carmae,4,0,33000000,30400000,32800000,2
15633,Red Spirit Crystal,4,0,126000000,113000000,122000000,20
15634,Red Battlefield Crystal: Harphia,4,0,126000000,115000000,124000000,12
15635,Red Battlefield Crystal: Cobelinus,4,0,126000000,111000000,119000000,0
15636,Red Battlefield Crystal: Viper,4,0,119000000,103000000,111000000,2
15637,Red Battlefield Crystal: Hystria,4,0,126000000,116000000,125000000,12
15638,Red Battlefield Crystal: Carmae,4,0,96500000,83500000,90000000,2
15639,Red Battlefield Crystal: Power,4,0,117000000,101000000,109000000,2
15640,Red Battlefield Crystal: Adamantine,4,0,126000000,116000000,125000000,0
15649,Ancient Magic Crystal - Addis,4,0,1480000,1280000,1380000,23
15650,Black Magic Crystal - Addis,4,0,33000000,30200000,32600000,1
15651,Red Battlefield Crystal - Addis,4,0,38300000,33100000,35700000,0
15654,Valtarra Spirit's Crystal,4,0,34400000,29600000,32000000,11
15662,Combined Magic Crystal - Gervish,4,0,5900000,5500000,5500000,807
15663,Combined Magic Crystal - Macalod,4,0,14000000,12200000,13100000,40
15664,Combined Magic Crystal - Hoom,4,0,46100000,39700000,42900000,96
15665,Kang Magic Crystal - Gervish,4,0,108000000,100000000,108000000,0
15666,Kang Magic Crystal - Macalod,4,0,108000000,100000000,108000000,0
15667,Kang Magic Crystal - Hoom,4,0,108000000,100000000,108000000,0
15669,Dark Red Fang Crystal - Valor,4,0,41900000,36100000,39000000,10
15670,Dark Red Fang Crystal - Armor,4,0,84000000,76500000,82500000,20
15801,JIN Magic Crystal - Harphia,4,0,330000000,306000000,330000000,0
15802,BON Magic Crystal - Harphia,4,0,160000000,138000000,149000000,10
15803,WON Magic Crystal - Harphia,4,0,145000000,125000000,135000000,17
15804,JIN Magic Crystal - Cobelinus,4,0,210000000,182000000,196000000,22
15805,BON Magic Crystal - Cobelinus,4,0,285000000,247000000,266000000,39
15806,WON Magic Crystal - Cobelinus,4,0,131000000,113000000,122000000,1
15807,JIN Magic Crystal - Viper,4,0,330000000,306000000,330000000,0
15808,BON Magic Crystal - Viper,4,0,142000000,124000000,133000000,10
15809,WON Magic Crystal - Viper,4,0,134000000,116000000,125000000,37
15810,JIN Magic Crystal - Hystria,4,0,247000000,213000000,230000000,13
15811,BON Magic Crystal - Hystria,4,0,207000000,179000000,193000000,3
15812,WON Magic Crystal - Hystria,4,0,177000000,153000000,165000000,44
15813,JIN Magic Crystal - Carmae,4,0,197000000,171000000,184000000,0
15814,BON Magic Crystal - Carmae,4,0,153000000,133000000,143000000,0
15815,WON Magic Crystal - Carmae,4,0,150000000,130000000,140000000,19
15816,JIN Magic Crystal - Addis,4,0,162000000,140000000,151000000,1
15817,BON Magic Crystal - Addis,4,0,130000000,112000000,121000000,0
15818,WON Magic Crystal - Addis,4,0,145000000,125000000,135000000,8
16001,Black Stone (Weapon),4,0,300000,266000,287000,8418
16002,Black Stone (Armor),4,0,210000,195000,210000,0
16004,Concentrated Magical Black Stone (Weapon),4,0,2730000,2350000,2540000,4828
16005,Concentrated Magical Black Stone (Armor),4,0,2250000,2070000,2230000,43
16017,Traveler's Map,2,0,535000,500000,500000,7864
16102,Transparent Empty Bottle,1,0,5500,5100,5500,482
16103,Hardened Empty Bottle,2,0,11000,9900,10700,10959
16104,Shining Empty Bottle,3,0,14800,12800,13800,10058
16106," Sharp Lumbering Axe",1,0,75000,65000,70000,32
16107," Steel Lumbering Axe",2,0,45900,39500,42700,116
16108," Shining Steel Lumbering Axe",3,0,168000,146000,157000,169
16110," Sharp Fluid Collector",1,0,80000,74000,79500,8
16111," Sturdy Fluid Collector",2,0,144000,134000,144000,7
16112," Shining Fluid Collector",3,0,288000,267000,288000,5
16114," Bronze Hoe",1,0,80000,74000,80000,24
16115," Steel Hoe",2,0,142000,124000,133000,154
16116," Shining Steel Hoe",3,0,288000,266000,287000,203
16118," Sharp Butcher Knife",1,0,80000,73500,79000,0
16119," Steel Butcher Knife",2,0,144000,133000,143000,0
16120," Shining Steel Butcher Knife",3,0,288000,267000,288000,12
16122," Sharp Tanning Knife",1,0,2680,2500,2500,1513
16123," Steel Tanning Knife",2,0,144000,128000,138000,0
16124," Shining Steel Tanning Knife",3,0,288000,257000,277000,0
16126," Sharp Pickaxe",1,0,80000,74000,79500,7
16127," Steel Pickaxe",2,0,144000,131000,141000,236
16128," Shining Steel Pickaxe",3,0,288000,263000,284000,0
16147," Thick Fishing Rod",1,0,1610,1500,1500,1648
16150," Old Fishing Rod",0,0,2640,2420,2610,0
16151," Steel Fishing Rod",2,0,93500,80500,87000,20
16152," Golden Fishing Rod",3,0,319000,275000,297000,345
16153," Triple-Float Fishing Rod",3,0,6350000,5550000,5950000,50
16154," Thin Harpoon",1,0,9650,9000,9000,304
16155," Thick Harpoon",2,0,368000,328000,354000,82
16157," [Hunting] Beginner Matchlock",0,0,126000,117000,126000,0
16157," [Hunting] Beginner Matchlock",0,6,30500000,26300000,28400000,0
16157," [Hunting] Beginner Matchlock",0,7,30500000,26300000,28400000,0
16157," [Hunting] Beginner Matchlock",0,8,30500000,26300000,28400000,0
16157," [Hunting] Beginner Matchlock",0,9,30500000,26300000,28400000,0
16157," [Hunting] Beginner Matchlock",0,10,68500000,59500000,64000000,0
16158," [Hunting] Apprentice Matchlock",0,0,157000,146000,157000,0
16158," [Hunting] Apprentice Matchlock",0,6,22100000,19100000,20600000,0
16158," [Hunting] Apprentice Matchlock",0,7,26300000,22700000,24500000,0
16158," [Hunting] Apprentice Matchlock",0,8,26300000,22700000,24500000,0
16158," [Hunting] Apprentice Matchlock",0,9,26300000,22700000,24500000,0
16158," [Hunting] Apprentice Matchlock",0,10,72500000,62500000,67500000,0
16159," [Hunting] Skilled Matchlock",1,0,206000,178000,192000,0
16159," [Hunting] Skilled Matchlock",1,6,9550000,8250000,8900000,0
16159," [Hunting] Skilled Matchlock",1,7,20500000,17700000,19100000,7
16159," [Hunting] Skilled Matchlock",1,8,34700000,29900000,32300000,5
16159," [Hunting] Skilled Matchlock",1,9,34700000,29900000,32300000,0
16159," [Hunting] Skilled Matchlock",1,10,121000000,105000000,113000000,0
16160," [Hunting] Professional Matchlock",1,0,411000,355000,383000,103
16160," [Hunting] Professional Matchlock",1,6,12300000,10700000,11500000,0
16160," [Hunting] Professional Matchlock",1,7,17600000,15200000,16400000,0
16160," [Hunting] Professional Matchlock",1,8,40500000,34900000,37700000,0
16160," [Hunting] Professional Matchlock",1,9,46500000,40100000,43300000,0
16160," [Hunting] Professional Matchlock",1,10,141000000,123000000,132000000,1
16161," [Hunting] Artisan Matchlock",2,0,525000,455000,491000,149
16161," [Hunting] Artisan Matchlock",2,6,29700000,25700000,27700000,83
16161," [Hunting] Artisan Matchlock",2,7,42300000,36500000,39400000,0
16161," [Hunting] Artisan Matchlock",2,8,60000000,52000000,56000000,0
16161," [Hunting] Artisan Matchlock",2,9,71000000,62000000,66500000,0
16161," [Hunting] Artisan Matchlock",2,10,185000000,161000000,173000000,9
16162," Balenos Fishing Rod",2,0,1260000,1170000,1260000,58
16162," Balenos Fishing Rod",2,6,24200000,21000000,22600000,17
16162," Balenos Fishing Rod",2,7,34400000,29600000,32000000,37
16162," Balenos Fishing Rod",2,8,59000000,55000000,59000000,5
16162," Balenos Fishing Rod",2,9,87500000,81000000,87500000,0
16162," Balenos Fishing Rod",2,10,145000000,135000000,145000000,0
16163," Epheria Fishing Rod",2,0,1100000,955000,1030000,167
16163," Epheria Fishing Rod",2,6,32000000,28600000,30900000,3
16163," Epheria Fishing Rod",2,7,43600000,40100000,43300000,2
